audio_clipping:confidence,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,prompt,writer_id,audio_clipping_no_clipping,background_noise_audible_no_noise,quiet_speaker_quiet_speaker,merged_prompt
1.0,1.0,4.33,1.0,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_95204514.wav&key=test_key_TISTK,1249120_6338946_95204514.wav,i cant stand with this horrible feeling in my stomach,Stomach ache,44118742,1,1,0,Digestive issues
1.0,0.688,4.33,1.0,6338946,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_6338946_99780649.wav&key=test_key_TISTK,1249120_6338946_99780649.wav,i wake up at night feeling cold,Feeling cold,21665495,1,1,0,Feeling cold/hot
1.0,0.6596,4.67,1.0,14353703,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_14353703_29225925.wav&key=test_key_TISTK,1249120_14353703_29225925.wav,i have a throbbing in my joints,Joint pain,44164300,1,1,0,Muscle and joint pain
1.0,1.0,4.67,1.0,14353703,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_14353703_65062339.wav&key=test_key_TISTK,1249120_14353703_65062339.wav,my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep i often have to nap sitting down,Hard to breath,44130352,1,1,0,Respiratory issue
1.0,1.0,4.67,1.0,14353703,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_14353703_91022917.wav&key=test_key_TISTK,1249120_14353703_91022917.wav,i feel muscle pain every time i make an extra effort,Muscle pain,43772689,1,1,0,Muscle and joint pain
1.0,1.0,4.67,1.0,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_103229689.wav&key=test_key_TISTK,1249120_15004831_103229689.wav,my son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected,Infected wound,43755034,1,1,0,Wound and injury
1.0,1.0,4.67,1.0,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_109812806.wav&key=test_key_TISTK,1249120_15004831_109812806.wav,i cant see the sign i have a blurry vision,Blurry vision,44045955,1,1,0,Sensory issues
1.0,1.0,4.67,1.0,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_21045225.wav&key=test_key_TISTK,1249120_15004831_21045225.wav,i have tried to make massage on my foot but they still pain me,Foot ache,43318517,1,1,0,Leg and foot pain
1.0,1.0,4.67,1.0,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_49995030.wav&key=test_key_TISTK,1249120_15004831_49995030.wav,im not good i feel dizzy,Feeling dizzy,44045955,1,1,0,Dizziness and vertigo
1.0,0.6809,4.67,1.0,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_53028981.wav&key=test_key_TISTK,1249120_15004831_53028981.wav,whenever i stand up i feel dizzy,Feeling dizzy,38202325,1,1,0,Dizziness and vertigo
1.0,1.0,4.67,1.0,15004831,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15004831_54034570.wav&key=test_key_TISTK,1249120_15004831_54034570.wav,i have a foot ache although i dont walk a lot,Foot ache,40632132,1,1,0,Leg and foot pain
1.0,0.6364,4.67,1.0,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_20446817.wav&key=test_key_TISTK,1249120_15830408_20446817.wav,i felt my heart hurts when i ran for along distance,Heart hurts,43949040,1,1,0,Chest pain
1.0,1.0,4.67,1.0,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_20700304.wav&key=test_key_TISTK,1249120_15830408_20700304.wav,when i bend over i get a shooting pain down my back,Back pain,42082009,1,1,0,"Neck, back or spinal issues"
1.0,1.0,4.67,1.0,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_35382218.wav&key=test_key_TISTK,1249120_15830408_35382218.wav,when i force my eyes to view i have blurry vision,Blurry vision,38687371,1,1,0,Sensory issues
1.0,1.0,4.67,1.0,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_39530967.wav&key=test_key_TISTK,1249120_15830408_39530967.wav,i usually have a bad cough when i get flu,Cough,43949040,1,1,0,Respiratory issue
1.0,1.0,4.67,1.0,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_74646148.wav&key=test_key_TISTK,1249120_15830408_74646148.wav,i have a hard muscle pain since i went to the gym,Muscle pain,44150058,1,1,0,Muscle and joint pain
1.0,0.6685,4.67,1.0,15830408,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15830408_87042261.wav&key=test_key_TISTK,1249120_15830408_87042261.wav,my entire body is freezing,Feeling cold,44292353,1,1,0,Feeling cold/hot
1.0,0.672,4.67,1.0,15965551,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_15965551_99791985.wav&key=test_key_TISTK,1249120_15965551_99791985.wav,im not good im feeling so cold,Feeling cold,44045955,1,1,0,Feeling cold/hot
1.0,1.0,4.67,1.0,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_63908618.wav&key=test_key_TISTK,1249120_18172663_63908618.wav,i tried to put my glasses to see more clear but cant find any change,Blurry vision,43318517,1,1,0,Sensory issues
1.0,1.0,4.67,1.0,18172663,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18172663_84268084.wav&key=test_key_TISTK,1249120_18172663_84268084.wav,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me,Stomach ache,43318517,1,1,0,Digestive issues
1.0,1.0,4.67,1.0,18386513,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18386513_51593344.wav&key=test_key_TISTK,1249120_18386513_51593344.wav,i walk every day but now i get short of breath after going only a short way,Hard to breath,19638651,1,1,0,Respiratory issue
1.0,1.0,4.67,1.0,18386513,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18386513_59195575.wav&key=test_key_TISTK,1249120_18386513_59195575.wav,chronic bone disease at the level of the doubles of the lower estremidades,Knee pain,44218005,1,1,0,Leg and foot pain
1.0,1.0,4.67,1.0,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_88792083.wav&key=test_key_TISTK,1249120_18985376_88792083.wav,i sliced myself deeply with a knife while i was cooking,Open wound,42082009,1,1,0,Wound and injury
1.0,1.0,4.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_56371974.wav&key=test_key_TISTK,1249120_19425875_56371974.wav,when i wake up i am feeling cold,Feeling cold,21665495,1,1,0,Feeling cold/hot
1.0,1.0,4.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_92583926.wav&key=test_key_TISTK,1249120_19425875_92583926.wav,i do not know why i feel cold,Feeling cold,43730599,1,1,0,Feeling cold/hot
1.0,0.6936,4.67,1.0,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_54450611.wav&key=test_key_TISTK,1249120_21665495_54450611.wav,i carried a heavy bag yesterday and when i get up today i felt a great shoulder pain,Shoulder pain,43949040,1,1,0,Shoulder pain
1.0,1.0,4.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_19438090.wav&key=test_key_TISTK,1249120_2171654_19438090.wav,my hair is falling out after i take a shower,Hair falling out,40632132,1,1,0,Hair and skin issues
1.0,1.0,4.67,1.0,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_15793389.wav&key=test_key_TISTK,1249120_22423108_15793389.wav,i feel dizzy when i set infront of my laptop for an hour or two what possibly could be the reason,Feeling dizzy,40632132,1,1,0,Dizziness and vertigo
1.0,1.0,4.67,1.0,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_56376370.wav&key=test_key_TISTK,1249120_22423108_56376370.wav,when i sneeze very hard i feel ear ache,Ear ache,43949040,1,1,0,Sensory issues
1.0,1.0,4.67,1.0,28006404,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_28006404_53350096.wav&key=test_key_TISTK,1249120_28006404_53350096.wav,there is so much pain when i move my arm,Shoulder pain,34987462,1,1,0,Shoulder pain
1.0,0.6747,4.67,1.0,29289135,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_29289135_30403542.wav&key=test_key_TISTK,1249120_29289135_30403542.wav,i have a lot of knee pain whenever i go running,Knee pain,44246595,1,1,0,Leg and foot pain
1.0,1.0,4.67,1.0,29672643,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_29672643_51164535.wav&key=test_key_TISTK,1249120_29672643_51164535.wav,i get breakouts on my chest with red patches that get more intense when i get hot,Acne,43755034,1,1,0,Hair and skin issues
1.0,0.6552,4.67,1.0,30937687,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_30937687_80046081.wav&key=test_key_TISTK,1249120_30937687_80046081.wav,i hit the ground when trying to shoot a basketball,Injury from sports,43930147,1,1,0,Wound and injury
1.0,1.0,4.67,1.0,33905644,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_33905644_13469742.wav&key=test_key_TISTK,1249120_33905644_13469742.wav,it feels like my heart is going to leap out of my body it hurts,Heart hurts,1883056,1,1,0,Chest pain
1.0,1.0,4.67,1.0,33905644,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_33905644_48563137.wav&key=test_key_TISTK,1249120_33905644_48563137.wav,my hair is falling out in bunches,Hair falling out,1883056,1,1,0,Hair and skin issues
1.0,1.0,4.67,1.0,34824899,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_34824899_31480843.wav&key=test_key_TISTK,1249120_34824899_31480843.wav,i feel lightheaded when i stand up,Feeling dizzy,42082009,1,1,0,Dizziness and vertigo
1.0,1.0,4.67,1.0,35154350,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35154350_42442911.wav&key=test_key_TISTK,1249120_35154350_42442911.wav,my heart hurts when i exercise,Heart hurts,21665495,1,1,0,Chest pain
1.0,1.0,4.67,1.0,35154350,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35154350_46679333.wav&key=test_key_TISTK,1249120_35154350_46679333.wav,i have pimples in patches along with a lot of redness on my face,Acne,43755034,1,1,0,Hair and skin issues
1.0,1.0,4.67,1.0,35408915,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35408915_37708233.wav&key=test_key_TISTK,1249120_35408915_37708233.wav,i hve cut my finger because of playing football and i  to apply pain relief cream but it does not help,Injury from sports,43318517,1,1,0,Wound and injury
1.0,1.0,4.67,1.0,35408915,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35408915_64227109.wav&key=test_key_TISTK,1249120_35408915_64227109.wav,i have tried to relief it but i cant,Body feels weak,43318517,1,1,0,General weakness
1.0,1.0,4.67,1.0,35408915,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35408915_92296409.wav&key=test_key_TISTK,1249120_35408915_92296409.wav,i feel pain in my right shoulder after the tennis match,Injury from sports,40632132,1,1,0,Wound and injury
1.0,1.0,4.67,1.0,35832653,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35832653_86868368.wav&key=test_key_TISTK,1249120_35832653_86868368.wav,my son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected,Infected wound,43755034,1,1,0,Wound and injury
1.0,1.0,4.67,1.0,36929821,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_36929821_13202794.wav&key=test_key_TISTK,1249120_36929821_13202794.wav,my stomach aches when i eat hot food why,Stomach ache,40632132,1,1,0,Digestive issues
1.0,1.0,4.67,1.0,38042052,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38042052_100934310.wav&key=test_key_TISTK,1249120_38042052_100934310.wav,i feel a pain in my back when i sit on a chair for long,Back pain,40632132,1,1,0,"Neck, back or spinal issues"
1.0,1.0,4.67,1.0,38042052,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38042052_43994985.wav&key=test_key_TISTK,1249120_38042052_43994985.wav,stiffness inability to look right or left except by moving the whole body,Neck pain,43868212,1,1,0,"Neck, back or spinal issues"
1.0,1.0,4.67,1.0,38042052,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38042052_53133048.wav&key=test_key_TISTK,1249120_38042052_53133048.wav,my calves feel like they are tight as knots and are throbbing,Muscle pain,44164300,1,1,0,Muscle and joint pain
1.0,1.0,4.67,1.0,38042052,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38042052_99331729.wav&key=test_key_TISTK,1249120_38042052_99331729.wav,when i carry heavy things i feel like breaking my back,Back pain,44118742,1,1,0,"Neck, back or spinal issues"
1.0,0.6732,4.67,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_49337776.wav&key=test_key_TISTK,1249120_39438102_49337776.wav,laceration rupture or opening in the skin,Open wound,44218005,1,1,0,Wound and injury
1.0,0.6579,4.67,1.0,39438102,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39438102_95835736.wav&key=test_key_TISTK,1249120_39438102_95835736.wav,feel like something is being jabbed into my joints,Joint pain,44164300,1,1,0,Muscle and joint pain
1.0,1.0,4.67,1.0,39740177,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39740177_40686320.wav&key=test_key_TISTK,1249120_39740177_40686320.wav,i cant stand with this horrible feeling in my stomach,Stomach ache,44118742,1,1,0,Digestive issues
1.0,0.6747,4.67,1.0,40401830,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40401830_104057821.wav&key=test_key_TISTK,1249120_40401830_104057821.wav,i am always cold even when i am wearing layers,Feeling cold,42082009,1,1,0,Feeling cold/hot
1.0,1.0,4.67,1.0,40401830,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40401830_109936054.wav&key=test_key_TISTK,1249120_40401830_109936054.wav,when i lift my arms up i have a soreness in my shoulders,Shoulder pain,43913997,1,1,0,Shoulder pain
1.0,0.6747,4.67,1.0,40419625,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40419625_44338017.wav&key=test_key_TISTK,1249120_40419625_44338017.wav,my entire body is freezing,Feeling cold,44292353,1,1,0,Feeling cold/hot
1.0,1.0,4.67,1.0,40419625,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40419625_75033392.wav&key=test_key_TISTK,1249120_40419625_75033392.wav,i had an accident and my wound was open when i arrived to hospital,Open wound,43949040,1,1,0,Wound and injury
1.0,1.0,4.67,1.0,40419625,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40419625_95993220.wav&key=test_key_TISTK,1249120_40419625_95993220.wav,i have a blurry vision and i cant see in the darkness  what is the reason doctor ,Blurry vision,44150058,1,1,0,Sensory issues
1.0,0.6797,4.67,1.0,41203338,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41203338_96595416.wav&key=test_key_TISTK,1249120_41203338_96595416.wav,i was playing basketball yesterday i have sprained ankle,Injury from sports,44063565,1,1,0,Wound and injury
1.0,0.6579,4.67,1.0,41841195,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41841195_44742217.wav&key=test_key_TISTK,1249120_41841195_44742217.wav,the knee feels like it rusted and i suddenly cannot bend it anymore,Knee pain,44130352,1,1,0,Leg and foot pain
1.0,0.6501,4.67,1.0,41841195,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41841195_47407029.wav&key=test_key_TISTK,1249120_41841195_47407029.wav,i feel a great pain in my shoulder when i try to lift something heavy,Shoulder pain,44150058,1,1,0,Shoulder pain
1.0,1.0,4.67,1.0,41956733,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41956733_101547195.wav&key=test_key_TISTK,1249120_41956733_101547195.wav,i feel really sad all the time,Emotional pain,1883056,1,1,0,Emotional and mental health
1.0,0.6579,4.67,1.0,42210938,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_42210938_71644825.wav&key=test_key_TISTK,1249120_42210938_71644825.wav,ive noticed my hair falling out a lot lately,Hair falling out,44140394,1,1,0,Hair and skin issues
1.0,1.0,4.67,1.0,43172391,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43172391_101105809.wav&key=test_key_TISTK,1249120_43172391_101105809.wav,the feeling of coughing increases in winters reach,Cough,43772689,1,1,0,Respiratory issue
1.0,1.0,4.67,1.0,43172391,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43172391_78880762.wav&key=test_key_TISTK,1249120_43172391_78880762.wav,my wound opened up again,Open wound,21665495,1,1,0,Wound and injury
1.0,1.0,4.67,1.0,43172391,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43172391_88347770.wav&key=test_key_TISTK,1249120_43172391_88347770.wav,feels like there are pins and needles sticking in my joints,Joint pain,44164300,1,1,0,Muscle and joint pain
1.0,1.0,4.67,1.0,43316708,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43316708_76251344.wav&key=test_key_TISTK,1249120_43316708_76251344.wav,my shoulder aches when i try to lift five pounds,Shoulder pain,38202325,1,1,0,Shoulder pain
1.0,1.0,4.67,1.0,43316708,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43316708_89461205.wav&key=test_key_TISTK,1249120_43316708_89461205.wav,my body feels like its in a refrigerator,Feeling cold,44292353,1,1,0,Feeling cold/hot
1.0,0.6706,4.67,1.0,43402738,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43402738_38497052.wav&key=test_key_TISTK,1249120_43402738_38497052.wav,mr hair is falling out just by combing it,Hair falling out,1883056,1,1,0,Hair and skin issues
1.0,1.0,4.67,1.0,43402738,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43402738_42030332.wav&key=test_key_TISTK,1249120_43402738_42030332.wav,when im awake in the morning i feel strange and have vertigo,Feeling dizzy,13121046,1,1,0,Dizziness and vertigo
1.0,1.0,4.67,1.0,43402738,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43402738_62840502.wav&key=test_key_TISTK,1249120_43402738_62840502.wav,my stomach feels full and upset  and bloating after big meals,Stomach ache,1883056,1,1,0,Digestive issues
1.0,1.0,4.67,1.0,43612961,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43612961_67417263.wav&key=test_key_TISTK,1249120_43612961_67417263.wav,i feel a great amount of pressure of my head,Head ache,43318517,1,1,0,Headache
1.0,1.0,4.67,1.0,43612961,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43612961_73911583.wav&key=test_key_TISTK,1249120_43612961_73911583.wav,my body feels weak after my first day in the gym why,Body feels weak,40632132,1,1,0,General weakness
1.0,0.6711,4.67,1.0,43758322,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43758322_12012478.wav&key=test_key_TISTK,1249120_43758322_12012478.wav,when i was washing my hair it was falling out heavily,Hair falling out,44088126,1,1,0,Hair and skin issues
1.0,1.0,4.67,1.0,43825820,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43825820_24998638.wav&key=test_key_TISTK,1249120_43825820_24998638.wav,i feel a sharp pain in my head when i think too hard,Head ache,44292353,1,1,0,Headache
