file_name,medical intent,phrase,label
1249120_38042052_35325909.wav,Musculoskeletal Pain,There is so much pain when I move my arm.,3
1249120_38042052_41207320.wav,Abdominal Pain and Weakness,When get up I found that I have a stomach ache  and I tried to take medecine but my stomach still hurting me,0
1249120_38042052_43622678.wav,Head and Neck Discomfort,I have blurry vision after I used a wrong medicine.,2
1249120_38042052_56195608.wav,Musculoskeletal Pain,my abdominal muscles have great pain since i was at GYM,3
1249120_38042052_59553201.wav,Abdominal Pain and Weakness,The crushing sensation on my heart leaves me breathless.,0
1249120_38042052_70315226.wav,Respiratory and Ear Issues,"i was diagnosed with pneumonia, i can't breath easily.",4
1249120_38042052_73747191.wav,Dermatological Issues,there is acne on my face,1
1249120_38042052_92552467.wav,Head and Neck Discomfort,I tried to put my glasses to see more clear but cant find any change,2
1249120_38042052_95883093.wav,Musculoskeletal Pain,I have shooting pain in my kneecap after working out.,3
1249120_38042052_96143339.wav,Wound Trauma,I chopped off the tip of my finger while I was cutting some cardboard and I cannot stop the bleeding.,5
1249120_38202325_102542810.wav,Dermatological Issues,"My hair is falling without a reason, I can see a lot of hair on my working desk.",1
1249120_38202325_103175792.wav,Dermatological Issues,using hair tonic,1
1249120_38202325_106074244.wav,Dermatological Issues,When i get up i see my skin vague,1
1249120_38202325_17495403.wav,Wound Trauma,"I fell through a window while I was cleaning it and I have a shard of glass stuck in my left eye, I think it is pretty serious, please help!",5
1249120_38202325_39643496.wav,Musculoskeletal Pain,My knee hurts when I walk,3
1249120_38202325_56024369.wav,Musculoskeletal Pain,I carried a heavy bag yesterday and when I get up today I felt a great shoulder pain.,3
1249120_38202325_56462566.wav,Wound Trauma,I had a collision while playing soccer.  My knee buckled and now it's unstable.,5
1249120_38202325_57751307.wav,Abdominal Pain and Weakness,my left side aches much,0
1249120_38202325_60138012.wav,Abdominal Pain and Weakness,I can't stand with this horrible feeling in my stomach,0
1249120_38202325_62654255.wav,Abdominal Pain and Weakness,I often get a stomach ache after I eat.  I haven't been able to pinpoint which foods might be the trigger.,0
1249120_38202325_65855788.wav,Respiratory and Ear Issues,"There must be something wrong with my blood circulation, I have to wear socks even on the hottest days, my toes are frozen!",4
1249120_38202325_67793192.wav,Abdominal Pain and Weakness,I'm feeling nauseous,0
1249120_38202325_73991821.wav,Abdominal Pain and Weakness,I can't do anything I feel a weak in my body,0
1249120_38202325_95485400.wav,Head and Neck Discomfort,i can't ride my car at night because i have blurry vision.,2
1249120_38548574_16129992.wav,Dermatological Issues,using hair tonic,1
1249120_39142299_32213487.wav,Dermatological Issues,I have a very rash sensation close to my arms,1
1249120_39142299_69327378.wav,Head and Neck Discomfort,There's swelling in my neck and it hurts.,2
1249120_39142299_94201382.wav,Dermatological Issues,Something dark is there on my arm,1
1249120_39154234_11338683.wav,Dermatological Issues,"My face has broken out in painful red spots and lumps, that no matter how much I clean my face don't seem to be going away.",1
1249120_39154234_12968336.wav,Dermatological Issues,My skin is very dry and peeling.,1
1249120_39154234_24110459.wav,Head and Neck Discomfort,"My head hurts and I lose the sensation in my face, then lose sight in my eye",2
1249120_39154234_25579489.wav,Head and Neck Discomfort,There's swelling in my neck and it hurts.,2
1249120_39154234_25660513.wav,Abdominal Pain and Weakness,I have a dull ache in my stomach.  It gets worse after I eat.,0
1249120_39154234_27691303.wav,Abdominal Pain and Weakness,My heart is beating fast and it scares me.,0
1249120_39154234_35585696.wav,Wound Trauma,I cut myself and I'm bleeding.,5
1249120_39154234_37284828.wav,Dermatological Issues,Is pimples a skin disease?,1
1249120_39154234_37568449.wav,Head and Neck Discomfort,I have front head pain and when I get it the light bothers me.,2
1249120_39154234_42036631.wav,Abdominal Pain and Weakness,Sharp pain and heavy breathing,0
1249120_39154234_50701718.wav,Head and Neck Discomfort,I can hardly move my neck.  It hurts.,2
1249120_39154234_51313067.wav,Wound Trauma,"I cut my finger opening a can, it won't stop bleeding and the wound is gaping and open",5
1249120_39154234_59204077.wav,Wound Trauma,"I think there's something wrong with my wound, it does not seem to heal like it should.",5
1249120_39154234_68255930.wav,Head and Neck Discomfort,I have a powerful pain inside my neck,2
1249120_39154234_86732294.wav,Respiratory and Ear Issues,I can`t stop coughing.,4
1249120_39154234_92083285.wav,Abdominal Pain and Weakness,I have constant stomach pain and bloating.,0
1249120_39154234_92913190.wav,Musculoskeletal Pain,I feel a bone-on-bone pain in my knees when I climb stairs.,3
1249120_39438102_106010022.wav,Abdominal Pain and Weakness,"i am feeling so dizzy, body is so fragile.",0
1249120_39438102_108712461.wav,Wound Trauma,My wound was infected when i was planting some flowers in my garden,5
1249120_39438102_15807511.wav,Wound Trauma,This long scar on my left buttock is from falling off my mountain bike.,5
1249120_39438102_17367221.wav,Head and Neck Discomfort,I can't move my head up and down.,2
1249120_39438102_26087116.wav,Wound Trauma,glass broken and wound my leg badly the wound is so wide,5
1249120_39438102_47554490.wav,Dermatological Issues,My acne gets worse when it is hot,1
1249120_39438102_74651627.wav,Musculoskeletal Pain,My arm hurts when I stretch,3
1249120_39438102_82319549.wav,Musculoskeletal Pain,I do not feel better in my muscles,3
1249120_39740177_109978311.wav,Abdominal Pain and Weakness,I'm feeling nauseous,0
1249120_39740177_19170543.wav,Respiratory and Ear Issues,my ear hurts me badly,4
1249120_39740177_25341442.wav,Abdominal Pain and Weakness,My body feels weak and i think that my face is fade and i can't sleep well,0
1249120_39740177_36745083.wav,Musculoskeletal Pain,The knee feels like it rusted and I suddenly cannot bend it anymore.,3
1249120_39740177_38724108.wav,Musculoskeletal Pain,There is pain in the muscles I do not know caused,3
1249120_39740177_38735249.wav,Musculoskeletal Pain,I had a pain in my knee when I was swimming,3
1249120_39740177_40684494.wav,Wound Trauma,i'm injured i can't play sports,5
1249120_39740177_42110171.wav,Abdominal Pain and Weakness,I don't have the energy to do the things that I used to,0
1249120_39740177_49781751.wav,Dermatological Issues,I get clusters of whiteheads and blackheads on my back.,1
1249120_39740177_51901809.wav,Abdominal Pain and Weakness,I have internal pain whenever I come down with a cold.,0
1249120_39740177_54999776.wav,Abdominal Pain and Weakness,"My stomach aches when I eat hot food, why?",0
1249120_39740177_57854493.wav,Respiratory and Ear Issues,Hearing any loud sounds makes my ear aches,4
1249120_39740177_59010037.wav,Musculoskeletal Pain,"The pain is intense especially when I go down the stairs, it feels like something has snapped inside my knee.",3
1249120_39740177_64862517.wav,Dermatological Issues,When i get up i see my skin vague,1
1249120_39740177_73630180.wav,Wound Trauma,He was discovered to have an open wound.,5
1249120_39740177_95271830.wav,Head and Neck Discomfort,My head ache since I woke up this morning.,2
1249120_39740177_97741747.wav,Abdominal Pain and Weakness,When i eat i feel my stomach hurts,0
1249120_39740177_97899555.wav,Wound Trauma,"The last time I clipped my toenails, I cut them too short and now I have an infected nail.",5
1249120_40401830_100277088.wav,Dermatological Issues,when i was washing my hair it was falling out heavily,1
1249120_40401830_100374415.wav,Respiratory and Ear Issues,My nose is congested all the time and there's this gluey secretion in my throat that makes it impossible for me to sleep. I often have to nap sitting down.,4
1249120_40401830_109257172.wav,Head and Neck Discomfort,My head hurts when I'm doing this.,2
1249120_40401830_13855781.wav,Respiratory and Ear Issues,When I wake up I am feeling cold,4
1249120_40401830_16848665.wav,Musculoskeletal Pain,i have a pain in my elbow joint,3
1249120_40401830_19054036.wav,Musculoskeletal Pain,There feels like a swollen knot at my shoulderblade with pain shooting from that,3
1249120_40401830_35679268.wav,Musculoskeletal Pain,I don't have full range of motion with my arms,3
1249120_40401830_53642190.wav,Head and Neck Discomfort,I have a pain in my head,2
1249120_40401830_63436396.wav,Musculoskeletal Pain,"redness, swelling, and difficulty walking",3
1249120_40401830_63561914.wav,Wound Trauma,i have injured myself during the soccer match,5
1249120_40401830_68411912.wav,Head and Neck Discomfort,i was travelling by ship and i feel dizzy.,2
1249120_40401830_68923329.wav,Head and Neck Discomfort,I have blurry vision after I used a wrong medicine.,2
1249120_40401830_69968826.wav,Dermatological Issues,itch at front and center of scalp,1
1249120_40401830_70331538.wav,Head and Neck Discomfort,"I have a blurry vision and i can't see in the darkness , what is the reason doctor ?",2
1249120_40401830_76477070.wav,Respiratory and Ear Issues,I have a ear ache when I go to the pool,4
1249120_40401830_76496788.wav,Dermatological Issues,My chest acne breaks out and never clears up.,1
1249120_40401830_76951996.wav,Abdominal Pain and Weakness,I feel a burning sensation in my guts about 2 hours after each meal.,0
1249120_40401830_81737655.wav,Head and Neck Discomfort,When I force my eyes to view I have blurry vision.,2
1249120_40401830_99864235.wav,Abdominal Pain and Weakness,"I feel a pain on the left side of my chest, where my heart is",0
1249120_40419625_101061145.wav,Head and Neck Discomfort,When I stand up too quickly I start to feel dizzy and light-headed,2
1249120_40419625_104470370.wav,Musculoskeletal Pain,when i raise my hand i feel pain in my shoulder.,3
1249120_40419625_104705598.wav,Head and Neck Discomfort,"I feel dizzy when I set in-front of my laptop for an hour or two, what possibly could be the reason?",2
1249120_40419625_32885636.wav,Respiratory and Ear Issues,I do not know why I feel cold,4
1249120_40419625_37685293.wav,Wound Trauma,My daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing.,5
1249120_40419625_58998580.wav,Dermatological Issues,"Sometimes when it is cold outside, my face hurts, especially around the pimples that are ready to pop.",1
1249120_40419625_63198719.wav,Musculoskeletal Pain,I feel a soreness in my knees when I walk,3
1249120_40419625_68261839.wav,Musculoskeletal Pain,I don't have full range of motion with my arms,3
1249120_40419625_69082965.wav,Respiratory and Ear Issues,I feel very hard to breathe,4
1249120_40419625_77438616.wav,Abdominal Pain and Weakness,I have a great stomach ache and i can't eat any thing,0
1249120_40419625_79003435.wav,Abdominal Pain and Weakness,I felt my heart hurts when I ran for along distance,0
1249120_40571337_82846166.wav,Respiratory and Ear Issues,I usually have a bad cough when I get flu.,4
1249120_40663048_22412611.wav,Dermatological Issues,I lose a lot of my hair,1
1249120_40663048_23338294.wav,Head and Neck Discomfort,My head hurts when I'm doing this.,2
1249120_40663048_38350022.wav,Abdominal Pain and Weakness,"It's hard to stand up, and I'm moving very slowly",0
1249120_40663048_58789260.wav,Musculoskeletal Pain,I fell off my bike and since then I had hard  knee pain,3
1249120_40663048_76711079.wav,Head and Neck Discomfort,I have a pain in my head,2
1249120_40663048_95173871.wav,Abdominal Pain and Weakness,I feel like my heart is on fire.,0
1249120_41150153_14274139.wav,Musculoskeletal Pain,"When I walk up a flight of stairs, my right knee hurts.",3
1249120_41203338_16801830.wav,Head and Neck Discomfort,"I have a blurry vision during my swimming training in the pool, why?",2
1249120_41203338_18201183.wav,Musculoskeletal Pain,I feel pain in my knee when I climb the stairs.,3
1249120_41203338_19960479.wav,Abdominal Pain and Weakness,"i am feeling so dizzy, body is so fragile.",0
1249120_41203338_22093899.wav,Abdominal Pain and Weakness,Oh my heart hurts me I tried to be calm and I can't,0
1249120_41203338_63981631.wav,Head and Neck Discomfort,I have a sharp pain in my neck,2
1249120_41203338_71366824.wav,Head and Neck Discomfort,i can't rotate my neck,2
1249120_41203338_75543104.wav,Dermatological Issues,I tried alot of cream but i still feel the same skin problem,1
1249120_41203338_78547912.wav,Respiratory and Ear Issues,I walk every day but now I get short of breath after going only a short way.,4
1249120_41203338_79174522.wav,Wound Trauma,I have an open wound in my arm,5
1249120_41203338_79535222.wav,Dermatological Issues,itch at front and center of scalp,1
1249120_41203338_90290810.wav,Dermatological Issues,I break out on my face very frequently,1
1249120_41203338_97588964.wav,Abdominal Pain and Weakness,I have an internal pain I cannot describe,0
